bit,information_gain,shapley,p_value_strength,dataset,trees,budget,selector
x0_b1,0.0,-17183473.65625,536870912.0,glass2,10,20000,p_value
x0_b2,0.0,-13276970.59375,536870912.0,glass2,10,20000,p_value
x0_b3,0.0,-16450583.9375,536870912.0,glass2,10,20000,p_value
x1_b0,0.0,-16793412.390625,536870912.0,glass2,10,20000,p_value
x1_b1,0.0,-9669809.953125,536870912.0,glass2,10,20000,p_value
x1_b2,0.0,-9315242.765625,536870912.0,glass2,10,20000,p_value
x2_b0,0.0,-38436022.984375,536870912.0,glass2,10,20000,p_value
x2_b1,0.0,-30613672.625,536870912.0,glass2,10,20000,p_value
x2_b2,0.0,-8691520.109375,536870912.0,glass2,10,20000,p_value
x2_b3,0.0,-22391605.546875,536870912.0,glass2,10,20000,p_value
x3_b0,0.0,-29803464.265625,536870912.0,glass2,10,20000,p_value
x3_b1,0.0,-17743526.25,536870912.0,glass2,10,20000,p_value
x3_b2,0.0,-17422325.609375,536870912.0,glass2,10,20000,p_value
x3_b3,0.0,-21408210.875,536870912.0,glass2,10,20000,p_value
x4_b0,0.0,-21453629.90625,536870912.0,glass2,10,20000,p_value
x4_b1,0.0,-11837578.40625,536870912.0,glass2,10,20000,p_value
x4_b2,0.0,-13633047.0625,536870912.0,glass2,10,20000,p_value
x5_b0,0.0,-25792509.640625,536870912.0,glass2,10,20000,p_value
x5_b1,0.0,-21317723.234375,536870912.0,glass2,10,20000,p_value
x5_b2,0.0,-15694796.578125,536870912.0,glass2,10,20000,p_value
x5_b3,0.0,-33802913.25,536870912.0,glass2,10,20000,p_value
x6_b0,0.0,-8736219.484375,536870912.0,glass2,10,20000,p_value
x6_b1,0.0,-19603535.25,536870912.0,glass2,10,20000,p_value
x6_b2,0.0,-20867042.015625,536870912.0,glass2,10,20000,p_value
x6_b3,0.0,-11618595.84375,536870912.0,glass2,10,20000,p_value
x8_b0,0.0,-11761779.65625,536870912.0,glass2,10,20000,p_value
x8_b1,0.0,-19863397.9375,536870912.0,glass2,10,20000,p_value
x8_b2,0.0,-14840392.78125,536870912.0,glass2,10,20000,p_value
x0_b0,0.0,-16847908.390625,536870912.0,glass2,10,20000,random_node
x0_b1,0.0,-17183473.65625,536870912.0,glass2,10,20000,random_node
x0_b2,0.0,-13276970.59375,536870912.0,glass2,10,20000,random_node
x0_b3,0.0,-16450583.9375,536870912.0,glass2,10,20000,random_node
x1_b0,0.0,-16793412.390625,536870912.0,glass2,10,20000,random_node
x1_b1,0.0,-9669809.953125,536870912.0,glass2,10,20000,random_node
x1_b2,0.0,-9315242.765625,536870912.0,glass2,10,20000,random_node
x2_b0,0.0,-38436022.984375,536870912.0,glass2,10,20000,random_node
x2_b1,0.0,-30613672.625,536870912.0,glass2,10,20000,random_node
x2_b2,0.0,-8691520.109375,536870912.0,glass2,10,20000,random_node
x2_b3,0.0,-22391605.546875,536870912.0,glass2,10,20000,random_node
x3_b0,0.0,-29803464.265625,536870912.0,glass2,10,20000,random_node
x3_b1,0.0,-17743526.25,536870912.0,glass2,10,20000,random_node
x3_b2,0.0,-17422325.609375,536870912.0,glass2,10,20000,random_node
x3_b3,0.0,-21408210.875,536870912.0,glass2,10,20000,random_node
x4_b0,0.0,-21453629.90625,536870912.0,glass2,10,20000,random_node
x4_b1,0.0,-11837578.40625,536870912.0,glass2,10,20000,random_node
x4_b2,0.0,-13633047.0625,536870912.0,glass2,10,20000,random_node
x5_b0,0.0,-25792509.640625,536870912.0,glass2,10,20000,random_node
x5_b1,0.0,-21317723.234375,536870912.0,glass2,10,20000,random_node
x5_b2,0.0,-15694796.578125,536870912.0,glass2,10,20000,random_node
x5_b3,0.0,-33802913.25,536870912.0,glass2,10,20000,random_node
x6_b0,0.0,-8736219.484375,536870912.0,glass2,10,20000,random_node
x6_b1,0.0,-19603535.25,536870912.0,glass2,10,20000,random_node
x6_b2,0.0,-20867042.015625,536870912.0,glass2,10,20000,random_node
x6_b3,0.0,-11618595.84375,536870912.0,glass2,10,20000,random_node
x8_b0,0.0,-11761779.65625,536870912.0,glass2,10,20000,random_node
x8_b1,0.0,-19863397.9375,536870912.0,glass2,10,20000,random_node
x8_b2,0.0,-14840392.78125,536870912.0,glass2,10,20000,random_node
x0_b0,0.0,-16847908.390625,536870912.0,glass2,10,20000,shapley
x0_b1,0.0,-17183473.65625,536870912.0,glass2,10,20000,shapley
x0_b2,0.0,-13276970.59375,536870912.0,glass2,10,20000,shapley
x0_b3,0.0,-16450583.9375,536870912.0,glass2,10,20000,shapley
x1_b0,0.0,-16793412.390625,536870912.0,glass2,10,20000,shapley
x1_b1,0.0,-9669809.953125,536870912.0,glass2,10,20000,shapley
x1_b2,0.0,-9315242.765625,536870912.0,glass2,10,20000,shapley
x2_b0,0.0,-38436022.984375,536870912.0,glass2,10,20000,shapley
x2_b1,0.0,-30613672.625,536870912.0,glass2,10,20000,shapley
x2_b2,0.0,-8691520.109375,536870912.0,glass2,10,20000,shapley
x2_b3,0.0,-22391605.546875,536870912.0,glass2,10,20000,shapley
x3_b0,0.0,-29803464.265625,536870912.0,glass2,10,20000,shapley
x3_b1,0.0,-17743526.25,536870912.0,glass2,10,20000,shapley
x3_b2,0.0,-17422325.609375,536870912.0,glass2,10,20000,shapley
x3_b3,0.0,-21408210.875,536870912.0,glass2,10,20000,shapley
x4_b0,0.0,-21453629.90625,536870912.0,glass2,10,20000,shapley
x4_b1,0.0,-11837578.40625,536870912.0,glass2,10,20000,shapley
x4_b2,0.0,-13633047.0625,536870912.0,glass2,10,20000,shapley
x5_b0,0.0,-25792509.640625,536870912.0,glass2,10,20000,shapley
x5_b1,0.0,-21317723.234375,536870912.0,glass2,10,20000,shapley
x5_b2,0.0,-15694796.578125,536870912.0,glass2,10,20000,shapley
x5_b3,0.0,-33802913.25,536870912.0,glass2,10,20000,shapley
x6_b0,0.0,-8736219.484375,536870912.0,glass2,10,20000,shapley
x6_b1,0.0,-19603535.25,536870912.0,glass2,10,20000,shapley
x6_b2,0.0,-20867042.015625,536870912.0,glass2,10,20000,shapley
x6_b3,0.0,-11618595.84375,536870912.0,glass2,10,20000,shapley
x8_b0,0.0,-11761779.65625,536870912.0,glass2,10,20000,shapley
x8_b1,0.0,-19863397.9375,536870912.0,glass2,10,20000,shapley
x8_b2,0.0,-14840392.78125,536870912.0,glass2,10,20000,shapley
x0_b0,0.0,-16847908.390625,536870912.0,glass2,5,20000,info_gain
x0_b1,0.0,-17183473.65625,536870912.0,glass2,5,20000,info_gain
x0_b2,0.0,-13276970.59375,536870912.0,glass2,5,20000,info_gain
x0_b3,0.0,-16450583.9375,536870912.0,glass2,5,20000,info_gain
x1_b0,0.0,-16793412.390625,536870912.0,glass2,5,20000,info_gain
x1_b1,0.0,-9669809.953125,536870912.0,glass2,5,20000,info_gain
x1_b2,0.0,-9315242.765625,536870912.0,glass2,5,20000,info_gain
x2_b0,0.0,-38436022.984375,536870912.0,glass2,5,20000,info_gain
x2_b1,0.0,-30613672.625,536870912.0,glass2,5,20000,info_gain
x2_b2,0.0,-8691520.109375,536870912.0,glass2,5,20000,info_gain
x2_b3,0.0,-22391605.546875,536870912.0,glass2,5,20000,info_gain
x3_b0,0.0,-29803464.265625,536870912.0,glass2,5,20000,info_gain
x3_b1,0.0,-17743526.25,536870912.0,glass2,5,20000,info_gain
x3_b2,0.0,-17422325.609375,536870912.0,glass2,5,20000,info_gain
x3_b3,0.0,-21408210.875,536870912.0,glass2,5,20000,info_gain
x4_b0,0.0,-21453629.90625,536870912.0,glass2,5,20000,info_gain
x4_b1,0.0,-11837578.40625,536870912.0,glass2,5,20000,info_gain
x4_b2,0.0,-13633047.0625,536870912.0,glass2,5,20000,info_gain
x5_b0,0.0,-25792509.640625,536870912.0,glass2,5,20000,info_gain
x5_b1,0.0,-21317723.234375,536870912.0,glass2,5,20000,info_gain
x5_b2,0.0,-15694796.578125,536870912.0,glass2,5,20000,info_gain
x5_b3,0.0,-33802913.25,536870912.0,glass2,5,20000,info_gain
x6_b0,0.0,-8736219.484375,536870912.0,glass2,5,20000,info_gain
x6_b1,0.0,-19603535.25,536870912.0,glass2,5,20000,info_gain
x6_b2,0.0,-20867042.015625,536870912.0,glass2,5,20000,info_gain
x6_b3,0.0,-11618595.84375,536870912.0,glass2,5,20000,info_gain
x8_b0,0.0,-11761779.65625,536870912.0,glass2,5,20000,info_gain
x8_b1,0.0,-19863397.9375,536870912.0,glass2,5,20000,info_gain
x8_b2,0.0,-14840392.78125,536870912.0,glass2,5,20000,info_gain
x0_b0,0.0,-16847908.390625,536870912.0,glass2,5,20000,modal
x0_b1,0.0,-17183473.65625,536870912.0,glass2,5,20000,modal
x0_b2,0.0,-13276970.59375,536870912.0,glass2,5,20000,modal
x0_b3,0.0,-16450583.9375,536870912.0,glass2,5,20000,modal
x1_b0,0.0,-16793412.390625,536870912.0,glass2,5,20000,modal
x1_b1,0.0,-9669809.953125,536870912.0,glass2,5,20000,modal
x1_b2,0.0,-9315242.765625,536870912.0,glass2,5,20000,modal
x2_b0,0.0,-38436022.984375,536870912.0,glass2,5,20000,modal
x2_b1,0.0,-30613672.625,536870912.0,glass2,5,20000,modal
x2_b2,0.0,-8691520.109375,536870912.0,glass2,5,20000,modal
x2_b3,0.0,-22391605.546875,536870912.0,glass2,5,20000,modal
x3_b0,0.0,-29803464.265625,536870912.0,glass2,5,20000,modal
x3_b1,0.0,-17743526.25,536870912.0,glass2,5,20000,modal
x3_b2,0.0,-17422325.609375,536870912.0,glass2,5,20000,modal
x3_b3,0.0,-21408210.875,536870912.0,glass2,5,20000,modal
x4_b0,0.0,-21453629.90625,536870912.0,glass2,5,20000,modal
x4_b1,0.0,-11837578.40625,536870912.0,glass2,5,20000,modal
x4_b2,0.0,-13633047.0625,536870912.0,glass2,5,20000,modal
x5_b0,0.0,-25792509.640625,536870912.0,glass2,5,20000,modal
x5_b1,0.0,-21317723.234375,536870912.0,glass2,5,20000,modal
x5_b2,0.0,-15694796.578125,536870912.0,glass2,5,20000,modal
x5_b3,0.0,-33802913.25,536870912.0,glass2,5,20000,modal
x6_b0,0.0,-8736219.484375,536870912.0,glass2,5,20000,modal
x6_b1,0.0,-19603535.25,536870912.0,glass2,5,20000,modal
x6_b2,0.0,-20867042.015625,536870912.0,glass2,5,20000,modal
x6_b3,0.0,-11618595.84375,536870912.0,glass2,5,20000,modal
x8_b0,0.0,-11761779.65625,536870912.0,glass2,5,20000,modal
x8_b1,0.0,-19863397.9375,536870912.0,glass2,5,20000,modal
x8_b2,0.0,-14840392.78125,536870912.0,glass2,5,20000,modal
x0_b0,0.0,-16847908.390625,536870912.0,glass2,5,20000,p_value
x0_b1,0.0,-17183473.65625,536870912.0,glass2,5,20000,p_value
x0_b2,0.0,-13276970.59375,536870912.0,glass2,5,20000,p_value
x0_b3,0.0,-16450583.9375,536870912.0,glass2,5,20000,p_value
x1_b0,0.0,-16793412.390625,536870912.0,glass2,5,20000,p_value
x1_b1,0.0,-9669809.953125,536870912.0,glass2,5,20000,p_value
x1_b2,0.0,-9315242.765625,536870912.0,glass2,5,20000,p_value
x2_b0,0.0,-38436022.984375,536870912.0,glass2,5,20000,p_value
x2_b1,0.0,-30613672.625,536870912.0,glass2,5,20000,p_value
x2_b2,0.0,-8691520.109375,536870912.0,glass2,5,20000,p_value
x2_b3,0.0,-22391605.546875,536870912.0,glass2,5,20000,p_value
x3_b0,0.0,-29803464.265625,536870912.0,glass2,5,20000,p_value
x3_b1,0.0,-17743526.25,536870912.0,glass2,5,20000,p_value
x3_b2,0.0,-17422325.609375,536870912.0,glass2,5,20000,p_value
x3_b3,0.0,-21408210.875,536870912.0,glass2,5,20000,p_value
x4_b0,0.0,-21453629.90625,536870912.0,glass2,5,20000,p_value
x4_b1,0.0,-11837578.40625,536870912.0,glass2,5,20000,p_value
x4_b2,0.0,-13633047.0625,536870912.0,glass2,5,20000,p_value
x5_b0,0.0,-25792509.640625,536870912.0,glass2,5,20000,p_value
x5_b1,0.0,-21317723.234375,536870912.0,glass2,5,20000,p_value
x5_b2,0.0,-15694796.578125,536870912.0,glass2,5,20000,p_value
x5_b3,0.0,-33802913.25,536870912.0,glass2,5,20000,p_value
x6_b0,0.0,-8736219.484375,536870912.0,glass2,5,20000,p_value
x6_b1,0.0,-19603535.25,536870912.0,glass2,5,20000,p_value
x6_b2,0.0,-20867042.015625,536870912.0,glass2,5,20000,p_value
x6_b3,0.0,-11618595.84375,536870912.0,glass2,5,20000,p_value
x8_b0,0.0,-11761779.65625,536870912.0,glass2,5,20000,p_value
x8_b1,0.0,-19863397.9375,536870912.0,glass2,5,20000,p_value
x8_b2,0.0,-14840392.78125,536870912.0,glass2,5,20000,p_value
x0_b0,0.0,-16847908.390625,536870912.0,glass2,5,20000,random_node
x0_b1,0.0,-17183473.65625,536870912.0,glass2,5,20000,random_node
x0_b2,0.0,-13276970.59375,536870912.0,glass2,5,20000,random_node
x0_b3,0.0,-16450583.9375,536870912.0,glass2,5,20000,random_node
x1_b0,0.0,-16793412.390625,536870912.0,glass2,5,20000,random_node
x1_b1,0.0,-9669809.953125,536870912.0,glass2,5,20000,random_node
x1_b2,0.0,-9315242.765625,536870912.0,glass2,5,20000,random_node
x2_b0,0.0,-38436022.984375,536870912.0,glass2,5,20000,random_node
x2_b1,0.0,-30613672.625,536870912.0,glass2,5,20000,random_node
x2_b2,0.0,-8691520.109375,536870912.0,glass2,5,20000,random_node
x2_b3,0.0,-22391605.546875,536870912.0,glass2,5,20000,random_node
x3_b0,0.0,-29803464.265625,536870912.0,glass2,5,20000,random_node
x3_b1,0.0,-17743526.25,536870912.0,glass2,5,20000,random_node
x3_b2,0.0,-17422325.609375,536870912.0,glass2,5,20000,random_node
x3_b3,0.0,-21408210.875,536870912.0,glass2,5,20000,random_node
x4_b0,0.0,-21453629.90625,536870912.0,glass2,5,20000,random_node
x4_b1,0.0,-11837578.40625,536870912.0,glass2,5,20000,random_node
x4_b2,0.0,-13633047.0625,536870912.0,glass2,5,20000,random_node
x5_b0,0.0,-25792509.640625,536870912.0,glass2,5,20000,random_node
x5_b1,0.0,-21317723.234375,536870912.0,glass2,5,20000,random_node
x5_b2,0.0,-15694796.578125,536870912.0,glass2,5,20000,random_node
x5_b3,0.0,-33802913.25,536870912.0,glass2,5,20000,random_node
x6_b0,0.0,-8736219.484375,536870912.0,glass2,5,20000,random_node
x6_b1,0.0,-19603535.25,536870912.0,glass2,5,20000,random_node
x6_b2,0.0,-20867042.015625,536870912.0,glass2,5,20000,random_node
x6_b3,0.0,-11618595.84375,536870912.0,glass2,5,20000,random_node
x8_b0,0.0,-11761779.65625,536870912.0,glass2,5,20000,random_node
x8_b1,0.0,-19863397.9375,536870912.0,glass2,5,20000,random_node
x8_b2,0.0,-14840392.78125,536870912.0,glass2,5,20000,random_node
x0_b0,0.0,-16847908.390625,536870912.0,glass2,5,20000,shapley
x0_b1,0.0,-17183473.65625,536870912.0,glass2,5,20000,shapley
x0_b2,0.0,-13276970.59375,536870912.0,glass2,5,20000,shapley
x0_b3,0.0,-16450583.9375,536870912.0,glass2,5,20000,shapley
x1_b0,0.0,-16793412.390625,536870912.0,glass2,5,20000,shapley
x1_b1,0.0,-9669809.953125,536870912.0,glass2,5,20000,shapley
x1_b2,0.0,-9315242.765625,536870912.0,glass2,5,20000,shapley
x2_b0,0.0,-38436022.984375,536870912.0,glass2,5,20000,shapley
x2_b1,0.0,-30613672.625,536870912.0,glass2,5,20000,shapley
x2_b2,0.0,-8691520.109375,536870912.0,glass2,5,20000,shapley
x2_b3,0.0,-22391605.546875,536870912.0,glass2,5,20000,shapley
x3_b0,0.0,-29803464.265625,536870912.0,glass2,5,20000,shapley
x3_b1,0.0,-17743526.25,536870912.0,glass2,5,20000,shapley
x3_b2,0.0,-17422325.609375,536870912.0,glass2,5,20000,shapley
x3_b3,0.0,-21408210.875,536870912.0,glass2,5,20000,shapley
x4_b0,0.0,-21453629.90625,536870912.0,glass2,5,20000,shapley
x4_b1,0.0,-11837578.40625,536870912.0,glass2,5,20000,shapley
x4_b2,0.0,-13633047.0625,536870912.0,glass2,5,20000,shapley
x5_b0,0.0,-25792509.640625,536870912.0,glass2,5,20000,shapley
x5_b1,0.0,-21317723.234375,536870912.0,glass2,5,20000,shapley
x5_b2,0.0,-15694796.578125,536870912.0,glass2,5,20000,shapley
x5_b3,0.0,-33802913.25,536870912.0,glass2,5,20000,shapley
x6_b0,0.0,-8736219.484375,536870912.0,glass2,5,20000,shapley
x6_b1,0.0,-19603535.25,536870912.0,glass2,5,20000,shapley
x6_b2,0.0,-20867042.015625,536870912.0,glass2,5,20000,shapley
x6_b3,0.0,-11618595.84375,536870912.0,glass2,5,20000,shapley
x8_b0,0.0,-11761779.65625,536870912.0,glass2,5,20000,shapley
x8_b1,0.0,-19863397.9375,536870912.0,glass2,5,20000,shapley
x8_b2,0.0,-14840392.78125,536870912.0,glass2,5,20000,shapley
x0_b0,0.0,-1855.421875,32768.0,haberman,10,20000,info_gain
x0_b1,0.0,-1889.359375,32768.0,haberman,10,20000,info_gain
x0_b2,0.0,-2370.40625,32768.0,haberman,10,20000,info_gain
x0_b3,0.0,-3015.421875,32768.0,haberman,10,20000,info_gain
x0_b4,0.0,-1876.328125,32768.0,haberman,10,20000,info_gain
x0_b5,0.0,-1963.78125,32768.0,haberman,10,20000,info_gain
x1_b0,0.0,-2778.484375,32768.0,haberman,10,20000,info_gain
x1_b1,0.0,-2840.984375,32768.0,haberman,10,20000,info_gain
x1_b2,0.0,-2245.71875,32768.0,haberman,10,20000,info_gain
x1_b3,0.0,-1269.421875,32768.0,haberman,10,20000,info_gain
x2_b0,0.0,-2185.4375,32768.0,haberman,10,20000,info_gain
x2_b1,0.0,-1878.890625,32768.0,haberman,10,20000,info_gain
x2_b2,0.0,-2307.6875,32768.0,haberman,10,20000,info_gain
x2_b3,0.0,-2411.453125,32768.0,haberman,10,20000,info_gain
x2_b4,0.0,-1878.203125,32768.0,haberman,10,20000,info_gain
x0_b0,0.0,-1855.421875,32768.0,haberman,10,20000,modal
x0_b1,0.0,-1889.359375,32768.0,haberman,10,20000,modal
x0_b2,0.0,-2370.40625,32768.0,haberman,10,20000,modal
x0_b3,0.0,-3015.421875,32768.0,haberman,10,20000,modal
x0_b4,0.0,-1876.328125,32768.0,haberman,10,20000,modal
x0_b5,0.0,-1963.78125,32768.0,haberman,10,20000,modal
x1_b0,0.0,-2778.484375,32768.0,haberman,10,20000,modal
x1_b1,0.0,-2840.984375,32768.0,haberman,10,20000,modal
x1_b2,0.0,-2245.71875,32768.0,haberman,10,20000,modal
x1_b3,0.0,-1269.421875,32768.0,haberman,10,20000,modal
x2_b0,0.0,-2185.4375,32768.0,haberman,10,20000,modal
x2_b1,0.0,-1878.890625,32768.0,haberman,10,20000,modal
x2_b2,0.0,-2307.6875,32768.0,haberman,10,20000,modal
x2_b3,0.0,-2411.453125,32768.0,haberman,10,20000,modal
x2_b4,0.0,-1878.203125,32768.0,haberman,10,20000,modal
x0_b0,0.0,-1855.421875,32768.0,haberman,10,20000,p_value
x0_b1,0.0,-1889.359375,32768.0,haberman,10,20000,p_value
x0_b2,0.0,-2370.40625,32768.0,haberman,10,20000,p_value
x0_b3,0.0,-3015.421875,32768.0,haberman,10,20000,p_value
x0_b4,0.0,-1876.328125,32768.0,haberman,10,20000,p_value
x0_b5,0.0,-1963.78125,32768.0,haberman,10,20000,p_value
x1_b0,0.0,-2778.484375,32768.0,haberman,10,20000,p_value
x1_b1,0.0,-2840.984375,32768.0,haberman,10,20000,p_value
x1_b2,0.0,-2245.71875,32768.0,haberman,10,20000,p_value
x1_b3,0.0,-1269.421875,32768.0,haberman,10,20000,p_value
x2_b0,0.0,-2185.4375,32768.0,haberman,10,20000,p_value
x2_b1,0.0,-1878.890625,32768.0,haberman,10,20000,p_value
x2_b2,0.0,-2307.6875,32768.0,haberman,10,20000,p_value
x2_b3,0.0,-2411.453125,32768.0,haberman,10,20000,p_value
x2_b4,0.0,-1878.203125,32768.0,haberman,10,20000,p_value
x0_b0,0.0,-1855.421875,32768.0,haberman,10,20000,random_node
x0_b1,0.0,-1889.359375,32768.0,haberman,10,20000,random_node
x0_b2,0.0,-2370.40625,32768.0,haberman,10,20000,random_node
x0_b3,0.0,-3015.421875,32768.0,haberman,10,20000,random_node
x0_b4,0.0,-1876.328125,32768.0,haberman,10,20000,random_node
x0_b5,0.0,-1963.78125,32768.0,haberman,10,20000,random_node
x1_b0,0.0,-2778.484375,32768.0,haberman,10,20000,random_node
x1_b1,0.0,-2840.984375,32768.0,haberman,10,20000,random_node
x1_b2,0.0,-2245.71875,32768.0,haberman,10,20000,random_node
x1_b3,0.0,-1269.421875,32768.0,haberman,10,20000,random_node
x2_b0,0.0,-2185.4375,32768.0,haberman,10,20000,random_node
x2_b1,0.0,-1878.890625,32768.0,haberman,10,20000,random_node
x2_b2,0.0,-2307.6875,32768.0,haberman,10,20000,random_node
x2_b3,0.0,-2411.453125,32768.0,haberman,10,20000,random_node
x2_b4,0.0,-1878.203125,32768.0,haberman,10,20000,random_node
x0_b0,0.0,-1855.421875,32768.0,haberman,10,20000,shapley
x0_b1,0.0,-1889.359375,32768.0,haberman,10,20000,shapley
x0_b2,0.0,-2370.40625,32768.0,haberman,10,20000,shapley
x0_b3,0.0,-3015.421875,32768.0,haberman,10,20000,shapley
x0_b4,0.0,-1876.328125,32768.0,haberman,10,20000,shapley
x0_b5,0.0,-1963.78125,32768.0,haberman,10,20000,shapley
x1_b0,0.0,-2778.484375,32768.0,haberman,10,20000,shapley
x1_b1,0.0,-2840.984375,32768.0,haberman,10,20000,shapley
x1_b2,0.0,-2245.71875,32768.0,haberman,10,20000,shapley
x1_b3,0.0,-1269.421875,32768.0,haberman,10,20000,shapley
x2_b0,0.0,-2185.4375,32768.0,haberman,10,20000,shapley
x2_b1,0.0,-1878.890625,32768.0,haberman,10,20000,shapley
x2_b2,0.0,-2307.6875,32768.0,haberman,10,20000,shapley
x2_b3,0.0,-2411.453125,32768.0,haberman,10,20000,shapley
x2_b4,0.0,-1878.203125,32768.0,haberman,10,20000,shapley
x0_b0,0.0,-1855.421875,32768.0,haberman,5,20000,info_gain
x0_b1,0.0,-1889.359375,32768.0,haberman,5,20000,info_gain
x0_b2,0.0,-2370.40625,32768.0,haberman,5,20000,info_gain
x0_b3,0.0,-3015.421875,32768.0,haberman,5,20000,info_gain
x0_b4,0.0,-1876.328125,32768.0,haberman,5,20000,info_gain
x0_b5,0.0,-1963.78125,32768.0,haberman,5,20000,info_gain
x1_b0,0.0,-2778.484375,32768.0,haberman,5,20000,info_gain
x1_b1,0.0,-2840.984375,32768.0,haberman,5,20000,info_gain
x1_b2,0.0,-2245.71875,32768.0,haberman,5,20000,info_gain
x1_b3,0.0,-1269.421875,32768.0,haberman,5,20000,info_gain
x2_b0,0.0,-2185.4375,32768.0,haberman,5,20000,info_gain
x2_b1,0.0,-1878.890625,32768.0,haberman,5,20000,info_gain
x2_b2,0.0,-2307.6875,32768.0,haberman,5,20000,info_gain
x2_b3,0.0,-2411.453125,32768.0,haberman,5,20000,info_gain
x2_b4,0.0,-1878.203125,32768.0,haberman,5,20000,info_gain
x0_b0,0.0,-1855.421875,32768.0,haberman,5,20000,modal
x0_b1,0.0,-1889.359375,32768.0,haberman,5,20000,modal
x0_b2,0.0,-2370.40625,32768.0,haberman,5,20000,modal
x0_b3,0.0,-3015.421875,32768.0,haberman,5,20000,modal
x0_b4,0.0,-1876.328125,32768.0,haberman,5,20000,modal
x0_b5,0.0,-1963.78125,32768.0,haberman,5,20000,modal
x1_b0,0.0,-2778.484375,32768.0,haberman,5,20000,modal
x1_b1,0.0,-2840.984375,32768.0,haberman,5,20000,modal
x1_b2,0.0,-2245.71875,32768.0,haberman,5,20000,modal
x1_b3,0.0,-1269.421875,32768.0,haberman,5,20000,modal
x2_b0,0.0,-2185.4375,32768.0,haberman,5,20000,modal
x2_b1,0.0,-1878.890625,32768.0,haberman,5,20000,modal
x2_b2,0.0,-2307.6875,32768.0,haberman,5,20000,modal
x2_b3,0.0,-2411.453125,32768.0,haberman,5,20000,modal
x2_b4,0.0,-1878.203125,32768.0,haberman,5,20000,modal
x0_b0,0.0,-1855.421875,32768.0,haberman,5,20000,p_value
x0_b1,0.0,-1889.359375,32768.0,haberman,5,20000,p_value
x0_b2,0.0,-2370.40625,32768.0,haberman,5,20000,p_value
x0_b3,0.0,-3015.421875,32768.0,haberman,5,20000,p_value
x0_b4,0.0,-1876.328125,32768.0,haberman,5,20000,p_value
x0_b5,0.0,-1963.78125,32768.0,haberman,5,20000,p_value
x1_b0,0.0,-2778.484375,32768.0,haberman,5,20000,p_value
x1_b1,0.0,-2840.984375,32768.0,haberman,5,20000,p_value
x1_b2,0.0,-2245.71875,32768.0,haberman,5,20000,p_value
x1_b3,0.0,-1269.421875,32768.0,haberman,5,20000,p_value
x2_b0,0.0,-2185.4375,32768.0,haberman,5,20000,p_value
x2_b1,0.0,-1878.890625,32768.0,haberman,5,20000,p_value
x2_b2,0.0,-2307.6875,32768.0,haberman,5,20000,p_value
x2_b3,0.0,-2411.453125,32768.0,haberman,5,20000,p_value
x2_b4,0.0,-1878.203125,32768.0,haberman,5,20000,p_value
x0_b0,0.0,-1855.421875,32768.0,haberman,5,20000,random_node
x0_b1,0.0,-1889.359375,32768.0,haberman,5,20000,random_node
x0_b2,0.0,-2370.40625,32768.0,haberman,5,20000,random_node
x0_b3,0.0,-3015.421875,32768.0,haberman,5,20000,random_node
x0_b4,0.0,-1876.328125,32768.0,haberman,5,20000,random_node
x0_b5,0.0,-1963.78125,32768.0,haberman,5,20000,random_node
x1_b0,0.0,-2778.484375,32768.0,haberman,5,20000,random_node
x1_b1,0.0,-2840.984375,32768.0,haberman,5,20000,random_node
x1_b2,0.0,-2245.71875,32768.0,haberman,5,20000,random_node
x1_b3,0.0,-1269.421875,32768.0,haberman,5,20000,random_node
x2_b0,0.0,-2185.4375,32768.0,haberman,5,20000,random_node
x2_b1,0.0,-1878.890625,32768.0,haberman,5,20000,random_node
x2_b2,0.0,-2307.6875,32768.0,haberman,5,20000,random_node
x2_b3,0.0,-2411.453125,32768.0,haberman,5,20000,random_node
x2_b4,0.0,-1878.203125,32768.0,haberman,5,20000,random_node
x0_b0,0.0,-1855.421875,32768.0,haberman,5,20000,shapley
